166a1fc36ca9623806bddddae452c122fb8d636c,02843e796454eb00eab802d1131cc0e60fc0620f9854c48ecb47fbe501c62cd9636df1fd3d7f6c99a071ecd9f14f16fe542cb7c7d8b0d26defe95ba92ca634db,2016-11-04 10:45:00 UTC,2016-11-04 10:45:00 UTC,439,4.4,,,,,10.8,0,,0,10.8,Cash,303 Taxi,,,,,,
342f5e590397283765ae331ad7a77c3937d29d7c,02843e796454eb00eab802d1131cc0e60fc0620f9854c48ecb47fbe501c62cd9636df1fd3d7f6c99a071ecd9f14f16fe542cb7c7d8b0d26defe95ba92ca634db,2016-11-04 11:45:00 UTC,2016-11-04 12:00:00 UTC,915,6.2,,,,,15.8,0,,0,15.8,Cash,303 Taxi,,,,,,
95ff8a366477abcdf12928e23740fa44777d3a60,02843e796454eb00eab802d1131cc0e60fc0620f9854c48ecb47fbe501c62cd9636df1fd3d7f6c99a071ecd9f14f16fe542cb7c7d8b0d26defe95ba92ca634db,2016-11-05 12:45:00 UTC,2016-11-05 13:15:00 UTC,1933,6.6,,,,,22,0,,0,22,Cash,303 Taxi,,,,,,
3da8a4910d003842f0fcf749fc17b147be311305,035e0e2a53681768dc735acd656bf01adc723dc3551a44f30e3a44058a3ee39e9dd3facc9b101b1a13f3163793e3d76a63f3431b25ddab55a8185eb36db2a03a,2016-11-14 06:15:00 UTC,2016-11-14 06:30:00 UTC,514,2.9,,,,,8.4,1,,0,9.4,Credit Card,303 Taxi,,,,,,
4b60ee259471b24c9d2f386cab67c76f2c7b3591,035e0e2a53681768dc735acd656bf01adc723dc3551a44f30e3a44058a3ee39e9dd3facc9b101b1a13f3163793e3d76a63f3431b25ddab55a8185eb36db2a03a,2016-11-14 08:45:00 UTC,2016-11-14 09:00:00 UTC,362,2.4,,,,,7.4,1,,0,8.4,Credit Card,303 Taxi,,,,,,
1dd4b383c8f0c32d6133c310ba9559bfc2af05eb,035e0e2a53681768dc735acd656bf01adc723dc3551a44f30e3a44058a3ee39e9dd3facc9b101b1a13f3163793e3d76a63f3431b25ddab55a8185eb36db2a03a,2016-11-14 10:00:00 UTC,2016-11-14 10:15:00 UTC,1450,19.6,,,,,50,0,,2,52,Cash,303 Taxi,,,,,,
ac3b61f1794b4c150568ea91c3b3858c168903ee,08a82c10eb9ce8ae1f53942232eaea99700c0f8c01145f236cd5c4da39a978566339b9b144e4b294c5f4d9b86573ba6415d29911a3c3f6044ea25054dca343ff,2016-10-23 09:00:00 UTC,2016-10-23 09:15:00 UTC,607,5.5,,,,,13.8,0,,0,13.8,Cash,303 Taxi,,,,,,
e44fbab7b4a1649b593206960419b905b19081a4,08a82c10eb9ce8ae1f53942232eaea99700c0f8c01145f236cd5c4da39a978566339b9b144e4b294c5f4d9b86573ba6415d29911a3c3f6044ea25054dca343ff,2016-10-23 12:00:00 UTC,2016-10-23 12:15:00 UTC,561,4.9,,,,,12.8,0,,0,12.8,Cash,303 Taxi,,,,,,
6b79f23a3cfddb9bdd74ab54703f1b84b6a11feb,08a82c10eb9ce8ae1f53942232eaea99700c0f8c01145f236cd5c4da39a978566339b9b144e4b294c5f4d9b86573ba6415d29911a3c3f6044ea25054dca343ff,2016-10-23 14:00:00 UTC,2016-10-23 14:15:00 UTC,432,4,,,,,10.6,0,,0,10.6,Cash,303 Taxi,,,,,,
5a70a47ce83e05c2277c9227fb404479e79d9f00,08a82c10eb9ce8ae1f53942232eaea99700c0f8c01145f236cd5c4da39a978566339b9b144e4b294c5f4d9b86573ba6415d29911a3c3f6044ea25054dca343ff,2016-10-25 07:15:00 UTC,2016-10-25 07:15:00 UTC,92,0.2,,,,,2.8,0,,0,2.8,Cash,303 Taxi,,,,,,
966a824b79ed5535360fe4463ebc4bf8432b0dcb,08a82c10eb9ce8ae1f53942232eaea99700c0f8c01145f236cd5c4da39a978566339b9b144e4b294c5f4d9b86573ba6415d29911a3c3f6044ea25054dca343ff,2016-10-24 12:45:00 UTC,2016-10-24 13:00:00 UTC,50,0.1,,,,,2.4,0,,0,2.4,Cash,303 Taxi,,,,,,
7137adecca79aedfa57a164f1add330d5d090201,08a82c10eb9ce8ae1f53942232eaea99700c0f8c01145f236cd5c4da39a978566339b9b144e4b294c5f4d9b86573ba6415d29911a3c3f6044ea25054dca343ff,2016-10-23 07:45:00 UTC,2016-10-23 08:00:00 UTC,420,2.2,,,,,7.4,0,,0,7.4,Cash,303 Taxi,,,,,,
c15f5a3d2483d560ad4eb4b54b449721fc2f0bc8,08a82c10eb9ce8ae1f53942232eaea99700c0f8c01145f236cd5c4da39a978566339b9b144e4b294c5f4d9b86573ba6415d29911a3c3f6044ea25054dca343ff,2016-10-23 10:00:00 UTC,2016-10-23 10:30:00 UTC,1735,7.2,,,,,22.2,0,,0,22.2,Cash,303 Taxi,,,,,,
31cfcd36797841113c829fac4995422fe6563e50,08a82c10eb9ce8ae1f53942232eaea99700c0f8c01145f236cd5c4da39a978566339b9b144e4b294c5f4d9b86573ba6415d29911a3c3f6044ea25054dca343ff,2016-10-23 11:00:00 UTC,2016-10-23 11:15:00 UTC,385,4,,,,,10.4,0,,0,10.4,Cash,303 Taxi,,,,,,
187736a7be2b8aacfcc85142d54c3ff89dc99a06,08a82c10eb9ce8ae1f53942232eaea99700c0f8c01145f236cd5c4da39a978566339b9b144e4b294c5f4d9b86573ba6415d29911a3c3f6044ea25054dca343ff,2016-10-24 11:00:00 UTC,2016-10-24 11:15:00 UTC,462,2.8,,,,,8.4,0,,0,8.4,Cash,303 Taxi,,,,,,
f49545b08ef84c6cd688c509e3c67a01bf7dc8b1,0d888febc2187a67daffb2a05d317e36a1739f84d1985eb80525de995fb09956427628482463f6be8ea78836471dce88e159f43d96528cc8d77949b63cfb0a08,2016-11-04 17:15:00 UTC,2016-11-04 17:30:00 UTC,425,2,,,,,6.6,0,,0,6.6,Cash,303 Taxi,,,,,,
2c5341485f1166f520935bb02462224f48209fdc,254ce899e837c6a78ce6e011d0c3b31b4a51cfb4d6cc61283b0eb764931a459a5d2400a730b279600e3d6b96b9ffcf9544d88984f6fe20a77ca70c94f3adff1c,2016-11-04 16:15:00 UTC,2016-11-04 16:15:00 UTC,65,0.1,17031804603,17031804603,,,2.4,0,,0,2.4,Cash,303 Taxi,,,,,,
8bc76fe3b462a406e0b8096c880e10b60a2ccda3,254ce899e837c6a78ce6e011d0c3b31b4a51cfb4d6cc61283b0eb764931a459a5d2400a730b279600e3d6b96b9ffcf9544d88984f6fe20a77ca70c94f3adff1c,2016-11-05 14:15:00 UTC,2016-11-05 14:45:00 UTC,1508,9.1,,,,,26.4,0,,0,26.4,Cash,303 Taxi,,,,,,
1b94f45fe5f527dd753c1af89338863727af06b6,254ce899e837c6a78ce6e011d0c3b31b4a51cfb4d6cc61283b0eb764931a459a5d2400a730b279600e3d6b96b9ffcf9544d88984f6fe20a77ca70c94f3adff1c,2016-11-04 04:45:00 UTC,2016-11-04 05:15:00 UTC,1212,14.2,,,,,0.01,8,,0,8.01,Credit Card,303 Taxi,,,,,,
aa3decbd3bdcdc5a7bfcbd9643264c1b49579fcf,254ce899e837c6a78ce6e011d0c3b31b4a51cfb4d6cc61283b0eb764931a459a5d2400a730b279600e3d6b96b9ffcf9544d88984f6fe20a77ca70c94f3adff1c,2016-11-04 14:30:00 UTC,2016-11-04 14:30:00 UTC,101,0.3,,,,,2.8,0,,0,2.8,Cash,303 Taxi,,,,,,
1d89999b5550530dccddd3984ccab7c47a7917d4,254ce899e837c6a78ce6e011d0c3b31b4a51cfb4d6cc61283b0eb764931a459a5d2400a730b279600e3d6b96b9ffcf9544d88984f6fe20a77ca70c94f3adff1c,2016-11-04 14:45:00 UTC,2016-11-04 16:00:00 UTC,4705,14.1,,,,,50.4,0,,0,50.4,Cash,303 Taxi,,,,,,
40629fdefa49da26c620cdc4376e85675197ca03,254ce899e837c6a78ce6e011d0c3b31b4a51cfb4d6cc61283b0eb764931a459a5d2400a730b279600e3d6b96b9ffcf9544d88984f6fe20a77ca70c94f3adff1c,2016-11-03 16:15:00 UTC,2016-11-03 16:30:00 UTC,847,6.4,,,,,15.4,2.31,,0,17.71,Credit Card,303 Taxi,,,,,,
b88fec670385da7e852c06d9deab1b2fec172901,25b37d641316c0ca5cb44edf8eaf9f012e2495549f60b730eba72e11fc7d772dccffd4c5bdbf0f395e03979d015630ff1eec6bb735355c816f6dbd9212879787,2019-04-02 15:45:00 UTC,2019-04-02 16:15:00 UTC,1776,6.87,,,,,23.25,0,0,0,23.25,Cash,Flash Cab,,,,,,
1d139e9224a7bc62c6246b1c2e1511a6ca80fc93,26211b46f6f6c6987bee5e2062934ba8692bced4811d1a6861c15548cb43bce23d4ea93314a89d1925bbfa3e4963c993750868db7ad03a81a611000af0b8b089,2019-04-06 23:00:00 UTC,2019-04-06 23:15:00 UTC,750,5.99,,,,,17.25,0,0,1,18.25,Cash,Chicago Carriage Cab Corp,,,,,,
d486e4ec9467377e2c577fe7fdb9c1d949715a11,26211b46f6f6c6987bee5e2062934ba8692bced4811d1a6861c15548cb43bce23d4ea93314a89d1925bbfa3e4963c993750868db7ad03a81a611000af0b8b089,2019-04-05 04:15:00 UTC,2019-04-05 04:30:00 UTC,701,5.67,,,,,16.25,10,0,0,26.75,Credit Card,Chicago Carriage Cab Corp,,,,,,
4da2a99f752c3fceda7d6f4bc95c835ab57342e9,26211b46f6f6c6987bee5e2062934ba8692bced4811d1a6861c15548cb43bce23d4ea93314a89d1925bbfa3e4963c993750868db7ad03a81a611000af0b8b089,2019-04-06 23:30:00 UTC,2019-04-06 23:45:00 UTC,1104,6.26,,,,,19.25,0,0,0,19.25,Cash,Chicago Carriage Cab Corp,,,,,,
609ca6dabb9af47388958601d862fce7361b8734,26211b46f6f6c6987bee5e2062934ba8692bced4811d1a6861c15548cb43bce23d4ea93314a89d1925bbfa3e4963c993750868db7ad03a81a611000af0b8b089,2019-04-05 02:45:00 UTC,2019-04-05 02:45:00 UTC,223,2.11,,,,,8,3,0,0,11.5,Credit Card,Chicago Carriage Cab Corp,,,,,,
76e52166749774b0b97173ff94afbef00ded5bc6,26211b46f6f6c6987bee5e2062934ba8692bced4811d1a6861c15548cb43bce23d4ea93314a89d1925bbfa3e4963c993750868db7ad03a81a611000af0b8b089,2019-04-05 18:30:00 UTC,2019-04-05 18:30:00 UTC,83,0.13,,,,,3.75,0,0,0,3.75,Cash,Chicago Carriage Cab Corp,,,,,,
b9a3b3b7578413b86fd85115f342dcc888dd8116,26211b46f6f6c6987bee5e2062934ba8692bced4811d1a6861c15548cb43bce23d4ea93314a89d1925bbfa3e4963c993750868db7ad03a81a611000af0b8b089,2019-04-05 22:00:00 UTC,2019-04-05 22:30:00 UTC,1392,12.68,,,,,32.5,0,0,0,32.5,Cash,Chicago Carriage Cab Corp,,,,,,
377783c5a6bf76b44574332dce4d345753e1e7da,26211b46f6f6c6987bee5e2062934ba8692bced4811d1a6861c15548cb43bce23d4ea93314a89d1925bbfa3e4963c993750868db7ad03a81a611000af0b8b089,2019-04-06 22:00:00 UTC,2019-04-06 22:15:00 UTC,855,3.31,,,,,12.25,3.19,0,0,15.94,Credit Card,Chicago Carriage Cab Corp,,,,,,
0d5fda7a1227f0842862df5bb27599a555b986c1,26211b46f6f6c6987bee5e2062934ba8692bced4811d1a6861c15548cb43bce23d4ea93314a89d1925bbfa3e4963c993750868db7ad03a81a611000af0b8b089,2019-04-06 21:45:00 UTC,2019-04-06 21:45:00 UTC,667,2.77,,,,,10,2,0,1,13.5,Credit Card,Chicago Carriage Cab Corp,,,,,,
c19f8d3a6a6c864294b9dd111d9b622f54ac5882,26211b46f6f6c6987bee5e2062934ba8692bced4811d1a6861c15548cb43bce23d4ea93314a89d1925bbfa3e4963c993750868db7ad03a81a611000af0b8b089,2019-04-05 19:15:00 UTC,2019-04-05 19:30:00 UTC,697,1.58,,,,,8.75,4,0,1,14.25,Credit Card,Chicago Carriage Cab Corp,,,,,,
3d5c399846abf18c12d96b0c7194b4abce3f5f80,26211b46f6f6c6987bee5e2062934ba8692bced4811d1a6861c15548cb43bce23d4ea93314a89d1925bbfa3e4963c993750868db7ad03a81a611000af0b8b089,2019-04-05 03:30:00 UTC,2019-04-05 03:45:00 UTC,781,5.47,,,,,16.25,4.44,0,1,22.19,Credit Card,Chicago Carriage Cab Corp,,,,,,
387349092e9cade9e642b091f75dbd23a4726c9b,26237ff3d238fd549dc8e5a39423857a037db504b70b0f0e2f634d448785db2d90e54f064fed6d0196a90baa4318b6cb3d0d43304e19def106e0b81d0c0c4037,2016-11-06 06:15:00 UTC,2016-11-06 06:30:00 UTC,742,9.1,,,,,0.01,5,,0,5.01,Credit Card,303 Taxi,,,,,,
7b2b4a47d8729b9349810846b0fbff07229f46db,26237ff3d238fd549dc8e5a39423857a037db504b70b0f0e2f634d448785db2d90e54f064fed6d0196a90baa4318b6cb3d0d43304e19def106e0b81d0c0c4037,2016-11-06 03:45:00 UTC,2016-11-06 04:00:00 UTC,972,8.1,,,,,22.6,0,,0,22.6,Cash,303 Taxi,,,,,,
2ec84ab5ca89f2245a15eb20ed1001fe67314a48,26237ff3d238fd549dc8e5a39423857a037db504b70b0f0e2f634d448785db2d90e54f064fed6d0196a90baa4318b6cb3d0d43304e19def106e0b81d0c0c4037,2016-11-05 21:45:00 UTC,2016-11-05 22:15:00 UTC,2122,18.7,,,,,48.4,0,,0,48.4,Cash,303 Taxi,,,,,,
2984bfa79500aae7450906c79822c40ffaa200f7,26237ff3d238fd549dc8e5a39423857a037db504b70b0f0e2f634d448785db2d90e54f064fed6d0196a90baa4318b6cb3d0d43304e19def106e0b81d0c0c4037,2016-11-06 03:00:00 UTC,2016-11-06 03:30:00 UTC,1401,12.1,,,,,32.6,0,,0,32.6,Cash,303 Taxi,,,,,,
dfe376f29859baadf0e8e0503a5b611ec7038db3,26237ff3d238fd549dc8e5a39423857a037db504b70b0f0e2f634d448785db2d90e54f064fed6d0196a90baa4318b6cb3d0d43304e19def106e0b81d0c0c4037,2016-11-06 02:00:00 UTC,2016-11-06 02:00:00 UTC,261,2.1,,,,,7.2,0,,0,7.2,Cash,303 Taxi,,,,,,
b6153d8e5f0018fc3265b58d7029e65e5082a21d,26237ff3d238fd549dc8e5a39423857a037db504b70b0f0e2f634d448785db2d90e54f064fed6d0196a90baa4318b6cb3d0d43304e19def106e0b81d0c0c4037,2016-11-06 02:15:00 UTC,2016-11-06 02:30:00 UTC,1134,9.6,,,,,32.2,0,,0,32.2,Cash,303 Taxi,,,,,,
ea862b1c8f285deccfc0326b0ce5ac0d42b4bae7,26237ff3d238fd549dc8e5a39423857a037db504b70b0f0e2f634d448785db2d90e54f064fed6d0196a90baa4318b6cb3d0d43304e19def106e0b81d0c0c4037,2016-11-06 01:45:00 UTC,2016-11-06 02:00:00 UTC,802,5.1,,,,,17.8,0,,0,17.8,Cash,303 Taxi,,,,,,
17095fa74d874d82e25525c6aeb829e811570043,28cc6d01750f2d536f164256e6a563ac6e8031e88e8519767556798691ca5aac60f708c3efb3c05e0d2fd7ea271e9bb6ffa13fffa97ff8d0924095430b5009b0,2018-01-11 16:30:00 UTC,2018-01-11 16:45:00 UTC,1022,4.6,,,,,14.2,23,,0,37.2,Credit Card,303 Taxi,,,,,,
83b1d6d0ad8c372a16de80acb910d5e9de77d95c,28cc6d01750f2d536f164256e6a563ac6e8031e88e8519767556798691ca5aac60f708c3efb3c05e0d2fd7ea271e9bb6ffa13fffa97ff8d0924095430b5009b0,2018-01-11 16:15:00 UTC,2018-01-11 16:30:00 UTC,934,15.8,,,,,34.4,0,,0,34.4,Cash,303 Taxi,,,,,,
8efc26e9fa65efb6784e1358ac73f520d46e7228,28cc6d01750f2d536f164256e6a563ac6e8031e88e8519767556798691ca5aac60f708c3efb3c05e0d2fd7ea271e9bb6ffa13fffa97ff8d0924095430b5009b0,2018-01-11 16:45:00 UTC,2018-01-11 16:45:00 UTC,9,0.3,,,,,2.6,23,,0,25.6,Credit Card,303 Taxi,,,,,,
4e32407eee4e085a12ed42a8ecfc9a56005c8bff,299e45874af13fa840023b32234786f4541ddf8ce3955a3cc6769f08f1b4d69dbf3a90aac6d4dcffdb10d09d71b1ffa2044a35da235181dc7308fd7e4714e8d8,2018-01-04 10:15:00 UTC,2018-01-04 10:30:00 UTC,635,2.9,,,,,10.4,0,,0,10.4,Cash,303 Taxi,,,,,,
0333ca91f3c449e218fd4a4dccfd31330b0f8c93,34d8a92b6629ffa3439241af8e4e0a74211f299db2c7da155c82813841a81aa1c08f38352f58998f19a9f610029aab65c653b3fb22614741d553b4fed901282f,2016-11-13 13:30:00 UTC,2016-11-13 13:30:00 UTC,12,0,,,,,0.01,2,,0,2.01,Credit Card,303 Taxi,,,,,,
ded27627e2857882cc39c7a45f40328970b8a376,3556ad37ba462150d5dc4ef2803e620422916a9256eed5fcb14e175c0d4367903f1c34e33b872a779b42c91d727fc84ae3baf2e8e26babe432a59a5f9356b895,2016-11-11 15:30:00 UTC,2016-11-11 15:30:00 UTC,11,0.1,,,,,2.2,0,,0,2.2,Cash,303 Taxi,,,,,,
8fd9207f4f0131c97e073ca5088a7621590e9df9,36fb64c4886351bccbb72956fa585e14cd9f88fca79e9aa6415373f7a49ebd19ee62bd7ebd1a975c967a787e1b034345cece1965f76973fdd2db8a0991453d63,2016-11-13 13:45:00 UTC,2016-11-13 14:00:00 UTC,479,1.6,,,,,8.2,0,,0,8.2,Cash,303 Taxi,,,,,,
de24a7c214d04e2cecf5887442916fcf82606497,36fb64c4886351bccbb72956fa585e14cd9f88fca79e9aa6415373f7a49ebd19ee62bd7ebd1a975c967a787e1b034345cece1965f76973fdd2db8a0991453d63,2016-11-14 03:45:00 UTC,2016-11-14 04:15:00 UTC,1239,15.8,,,,,49.8,0,,0,49.8,Cash,303 Taxi,,,,,,
6f026f6d3e97488a074ab255b4de46696020e168,36fb64c4886351bccbb72956fa585e14cd9f88fca79e9aa6415373f7a49ebd19ee62bd7ebd1a975c967a787e1b034345cece1965f76973fdd2db8a0991453d63,2016-11-14 01:15:00 UTC,2016-11-14 02:45:00 UTC,5799,45.9,,,,,154.2,0,,0,154.2,Cash,303 Taxi,,,,,,
81797dc92f5ddd00b47c3f6c6ac9232aefdfb3a2,378fd9b40e089e791b538332d8b44b2d1ad3443beaf02aab8ad21f83b24cdd60aaca67030731a38f9e10d703339bcca9fc26e5dd2ad87d4d3b5b3afd4417c6bd,2016-11-09 11:30:00 UTC,2016-11-09 11:45:00 UTC,1350,12.6,,,,,33.6,0,,0,33.6,Cash,303 Taxi,,,,,,
c845809532b97a12a37e0963e3d0b8192f2f480a,378fd9b40e089e791b538332d8b44b2d1ad3443beaf02aab8ad21f83b24cdd60aaca67030731a38f9e10d703339bcca9fc26e5dd2ad87d4d3b5b3afd4417c6bd,2016-11-10 20:45:00 UTC,2016-11-10 21:30:00 UTC,2863,13.6,,,,,0.01,10,,0,10.01,Credit Card,303 Taxi,,,,,,
7d5cb6ad033fccc76aacfabf2944460c6e5c99c9,378fd9b40e089e791b538332d8b44b2d1ad3443beaf02aab8ad21f83b24cdd60aaca67030731a38f9e10d703339bcca9fc26e5dd2ad87d4d3b5b3afd4417c6bd,2016-11-09 12:45:00 UTC,2016-11-09 13:15:00 UTC,1540,18.1,,,,,0.01,6,,0,6.01,Credit Card,303 Taxi,,,,,,
17913556cd9cb7be2ac524e4d2b1b938a9c9ca69,3c5a909d54b4378f6b1b63dc8fe5ba4503f17ec8c4adc14de83871b3dacb1a95538c8961c81737e90651a3280618b8202fa043069e0f4d503fb2f870a860e487,2018-01-12 12:30:00 UTC,2018-01-12 12:45:00 UTC,838,7.2,,,,,20.2,0,,0,20.2,Cash,303 Taxi,,,,,,
cb85eb87b7bf98537774b1bc65a19161ab29e044,3c5b4f29aac78c145bf09a567d547e22ab95655e4288d93bb78ac65c87a6843c6cc87c02dadd0a8652f43c3206f416b11dd7e03bb438be1c5a176902f1afb742,2014-08-31 16:45:00 UTC,2014-08-31 17:45:00 UTC,3000,17.7,,,,,37.45,0,0,2,39.45,Cash,,,,,,,
455696b43d8253d6c2bc71fdcd4094ea604445e5,3c5b4f29aac78c145bf09a567d547e22ab95655e4288d93bb78ac65c87a6843c6cc87c02dadd0a8652f43c3206f416b11dd7e03bb438be1c5a176902f1afb742,2014-08-30 19:45:00 UTC,2014-08-30 20:15:00 UTC,1440,19.3,,,,,40.45,0,0,2,42.45,Cash,,,,,,,
20daf38fdfa649bca641ac4bb345bae4c88acc7b,3c5b4f29aac78c145bf09a567d547e22ab95655e4288d93bb78ac65c87a6843c6cc87c02dadd0a8652f43c3206f416b11dd7e03bb438be1c5a176902f1afb742,2014-08-23 14:30:00 UTC,2014-08-23 14:45:00 UTC,960,1.7,,,,,9.05,0,0,0,9.05,Cash,,,,,,,
